Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty, 
27-Nov-2020,JSWSTEEL,EQ,359.2,361.3,362.0,347.65,349.85,350.2,354.82,14338746,5087667927.7,107074,4866460,33.94, 
26-Nov-2020,JSWSTEEL,EQ,338.25,338.5,362.2,336.0,362.0,359.2,349.75,10967276,3835851957.45,89692,1922425,17.53, 
25-Nov-2020,JSWSTEEL,EQ,340.85,343.5,345.9,337.0,338.0,338.25,342.48,6195795,2121912372.7,53293,997746,16.1, 
24-Nov-2020,JSWSTEEL,EQ,337.75,338.9,342.25,334.1,340.95,340.85,338.51,5014303,1697394206.75,38107,1013357,20.21, 
23-Nov-2020,JSWSTEEL,EQ,336.15,338.25,342.3,336.0,337.0,337.75,339.15,4559744,1546429770.7,36653,612676,13.44, 
20-Nov-2020,JSWSTEEL,EQ,331.2,332.0,339.0,329.3,335.6,336.15,334.79,5918276,1981387150.05,52911,996321,16.83, 
19-Nov-2020,JSWSTEEL,EQ,342.6,339.9,346.35,329.15,330.15,331.2,338.13,7370265,2492086063.35,57494,1126509,15.28, 
18-Nov-2020,JSWSTEEL,EQ,340.95,338.95,346.0,338.35,341.0,342.6,342.62,4844406,1659788885.35,33969,677609,13.99, 
17-Nov-2020,JSWSTEEL,EQ,341.95,343.9,350.5,339.6,339.95,340.95,345.29,7389747,2551616765.85,58456,804473,10.89, 
14-Nov-2020,JSWSTEEL,EQ,343.2,344.1,344.95,340.1,341.0,341.95,342.68,975283,334212204.95,9363,139621,14.32, 
13-Nov-2020,JSWSTEEL,EQ,338.0,337.05,344.25,334.25,342.65,343.2,340.26,5043441,1716104627.05,35399,547745,10.86, 
12-Nov-2020,JSWSTEEL,EQ,342.75,343.75,344.4,335.0,337.05,338.0,339.01,5061012,1715750693.8,44947,910371,17.99, 
11-Nov-2020,JSWSTEEL,EQ,334.8,336.0,344.75,332.0,343.95,342.75,338.37,9211868,3116981981.85,63471,1469245,15.95, 
10-Nov-2020,JSWSTEEL,EQ,333.1,333.0,337.65,330.35,335.85,334.8,334.08,6004813,2006099396.75,58885,930093,15.49, 
09-Nov-2020,JSWSTEEL,EQ,326.45,330.0,334.2,326.25,331.4,333.1,331.04,6297158,2084597618.5,49859,726344,11.53, 
06-Nov-2020,JSWSTEEL,EQ,327.7,326.85,330.65,322.3,324.5,326.45,326.11,6994007,2280807936.3,48154,1246871,17.83, 
05-Nov-2020,JSWSTEEL,EQ,317.85,322.2,328.9,317.7,326.85,327.7,323.57,6640466,2148640107.0,53830,1040428,15.67, 
04-Nov-2020,JSWSTEEL,EQ,314.75,314.75,318.7,311.75,317.15,317.85,315.56,7627927,2407054189.3,46593,1803437,23.64, 
03-Nov-2020,JSWSTEEL,EQ,309.35,311.9,316.1,311.0,314.8,314.75,313.46,5951181,1865478314.15,43843,1181601,19.85, 
02-Nov-2020,JSWSTEEL,EQ,309.0,311.45,312.0,306.55,309.5,309.35,309.7,7660136,2372322124.8,45828,2232959,29.15, 
30-Oct-2020,JSWSTEEL,EQ,306.8,306.5,312.9,304.0,308.2,309.0,308.38,7786860,2401311570.45,45565,1654168,21.24, 
29-Oct-2020,JSWSTEEL,EQ,305.85,302.8,308.55,299.6,306.5,306.8,304.01,6945269,2111445936.1,50951,1065853,15.35, 
28-Oct-2020,JSWSTEEL,EQ,308.95,309.05,315.15,304.0,305.5,305.85,309.56,8888276,2751495711.75,62608,1264207,14.22, 
27-Oct-2020,JSWSTEEL,EQ,308.3,308.35,312.45,303.15,309.05,308.95,308.51,7123843,2197789520.9,59065,741127,10.4, 
26-Oct-2020,JSWSTEEL,EQ,321.25,314.0,315.8,304.35,307.0,308.3,308.97,15424754,4765793643.55,111846,1691445,10.97, 
23-Oct-2020,JSWSTEEL,EQ,325.5,326.0,327.3,319.9,321.85,321.25,323.44,7402260,2394163529.7,51229,1386018,18.72, 
22-Oct-2020,JSWSTEEL,EQ,322.95,322.0,327.05,319.5,324.95,325.5,323.56,8493745,2748233672.2,63566,1852575,21.81, 
21-Oct-2020,JSWSTEEL,EQ,318.7,320.75,324.3,314.75,322.0,322.95,321.23,11914326,3827214693.3,90011,1832238,15.38, 
20-Oct-2020,JSWSTEEL,EQ,313.5,310.0,319.8,308.6,318.7,318.7,316.37,10739805,3397796466.35,74000,1115649,10.39, 
19-Oct-2020,JSWSTEEL,EQ,311.05,314.2,318.1,307.7,313.55,313.5,314.06,18884145,5930774673.0,133373,1460820,7.74, 
16-Oct-2020,JSWSTEEL,EQ,291.55,291.5,312.45,290.75,311.35,311.05,302.64,19877383,6015724642.55,126171,2741713,13.79, 
15-Oct-2020,JSWSTEEL,EQ,290.65,291.8,297.7,289.2,291.15,291.55,292.73,10663375,3121481055.65,59339,2651237,24.86, 
14-Oct-2020,JSWSTEEL,EQ,289.95,289.25,292.0,285.5,289.9,290.65,289.47,6525761,1889030960.55,39791,1056098,16.18, 
13-Oct-2020,JSWSTEEL,EQ,285.15,285.0,291.1,283.95,289.25,289.95,287.85,7541780,2170930967.95,44943,1512491,20.05, 
12-Oct-2020,JSWSTEEL,EQ,292.0,294.9,294.9,279.35,284.0,285.15,284.21,10299648,2927237316.65,57031,1887160,18.32, 
