Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty, 
30-Sep-2019,DBREALTY,EQ,8.1,8.1,8.15,7.75,7.95,7.8,7.86,84148,661758.35,300,43282,51.44, 
27-Sep-2019,DBREALTY,EQ,8.2,8.2,8.45,7.85,8.15,8.1,8.05,83547,672878.9,267,51175,61.25, 
26-Sep-2019,DBREALTY,EQ,8.35,8.35,8.7,8.15,8.2,8.2,8.4,112151,942198.55,431,59115,52.71, 
25-Sep-2019,DBREALTY,EQ,8.3,8.3,8.55,7.9,8.5,8.35,8.14,172069,1400035.75,425,117230,68.13, 
24-Sep-2019,DBREALTY,EQ,8.7,8.55,8.8,8.3,8.3,8.3,8.37,88537,741271.05,338,55924,63.16, 
23-Sep-2019,DBREALTY,EQ,8.85,9.2,9.2,8.6,8.65,8.7,8.82,112922,995686.9,430,80177,71.0, 
20-Sep-2019,DBREALTY,EQ,9.1,9.0,9.25,8.75,8.85,8.85,8.93,190122,1698188.25,504,108164,56.89, 
19-Sep-2019,DBREALTY,EQ,9.1,9.3,9.5,8.7,9.1,9.1,9.0,287311,2586577.9,726,182772,63.61, 
18-Sep-2019,DBREALTY,EQ,9.05,9.5,9.5,8.6,9.15,9.1,8.97,1196595,10734280.35,1683,794900,66.43, 
17-Sep-2019,DBREALTY,EQ,8.65,9.05,9.05,9.05,9.05,9.05,9.05,64800,586440.0,105,64800,100.0, 
16-Sep-2019,DBREALTY,EQ,8.25,8.65,8.65,8.3,8.65,8.65,8.6,298824,2570153.5,214,239790,80.24, 
13-Sep-2019,DBREALTY,EQ,7.9,8.25,8.25,8.25,8.25,8.25,8.25,38417,316940.25,57,38416,100.0, 
12-Sep-2019,DBREALTY,EQ,7.55,7.9,7.9,7.9,7.9,7.9,7.9,41542,328181.8,43,41542,100.0, 
11-Sep-2019,DBREALTY,EQ,7.2,7.55,7.55,7.55,7.55,7.55,7.55,21444,161902.2,46,21444,100.0, 
09-Sep-2019,DBREALTY,EQ,6.9,7.2,7.2,7.0,7.2,7.2,7.19,52335,376336.2,101,36145,69.06, 
06-Sep-2019,DBREALTY,EQ,6.6,6.8,6.9,6.6,6.9,6.9,6.87,267567,1838828.65,816,210749,78.76, 
05-Sep-2019,DBREALTY,EQ,6.3,6.5,6.6,6.25,6.6,6.6,6.54,491713,3216705.75,792,413359,84.07, 
04-Sep-2019,DBREALTY,EQ,6.0,6.1,6.3,5.95,6.3,6.3,6.17,514651,3174904.85,495,467352,90.81, 
03-Sep-2019,DBREALTY,EQ,6.05,6.1,6.15,5.75,6.0,6.0,6.02,128292,772782.45,839,109572,85.41, 
30-Aug-2019,DBREALTY,EQ,6.15,6.05,6.2,5.9,6.1,6.05,6.15,6251609,38426546.45,1503,6162723,98.58, 
29-Aug-2019,DBREALTY,EQ,6.35,6.2,6.35,6.05,6.15,6.15,6.2,88889,551169.05,350,67247,75.65, 
28-Aug-2019,DBREALTY,EQ,6.65,6.9,6.95,6.35,6.35,6.35,6.49,306778,1989530.6,612,248222,80.91, 
27-Aug-2019,DBREALTY,EQ,6.35,6.5,6.65,6.25,6.65,6.65,6.62,702642,4649359.1,997,430513,61.27, 
26-Aug-2019,DBREALTY,EQ,6.25,6.5,6.5,6.05,6.45,6.35,6.35,228693,1451818.3,1824,166298,72.72, 
23-Aug-2019,DBREALTY,EQ,6.45,6.35,6.4,6.15,6.15,6.25,6.18,271334,1675521.7,536,173643,64.0, 
22-Aug-2019,DBREALTY,EQ,6.75,6.45,6.7,6.45,6.45,6.45,6.51,117755,766004.95,459,72420,61.5, 
21-Aug-2019,DBREALTY,EQ,7.1,7.2,7.2,6.75,6.75,6.75,6.8,170318,1158733.7,879,134090,78.73, 
20-Aug-2019,DBREALTY,EQ,7.2,7.2,7.3,7.0,7.1,7.1,7.12,101078,719256.95,670,73878,73.09, 
19-Aug-2019,DBREALTY,EQ,7.2,7.1,7.5,7.0,7.25,7.2,7.37,357797,2635546.8,1008,262003,73.23, 
16-Aug-2019,DBREALTY,EQ,7.4,7.35,7.55,7.15,7.2,7.2,7.42,273426,2028862.25,1029,215578,78.84, 
14-Aug-2019,DBREALTY,EQ,7.6,7.7,7.8,7.25,7.35,7.4,7.37,229627,1692817.6,1023,171874,74.85, 
13-Aug-2019,DBREALTY,EQ,7.55,7.5,7.8,7.45,7.65,7.6,7.69,112888,868222.45,1131,83800,74.23, 
09-Aug-2019,DBREALTY,EQ,7.75,8.1,8.1,7.4,7.65,7.55,7.78,298639,2323167.35,1781,223118,74.71, 
08-Aug-2019,DBREALTY,EQ,7.75,8.0,8.0,7.55,7.8,7.75,7.72,67638,521951.85,663,49544,73.25, 
07-Aug-2019,DBREALTY,EQ,8.05,8.25,8.45,7.7,7.8,7.75,8.01,150550,1205935.15,1151,111029,73.75, 
06-Aug-2019,DBREALTY,EQ,8.0,8.0,8.35,7.8,8.1,8.05,8.13,298278,2426346.55,1496,242684,81.36, 
05-Aug-2019,DBREALTY,EQ,7.7,7.8,8.05,7.35,8.05,8.0,7.79,500267,3897828.25,2425,415674,83.09, 
02-Aug-2019,DBREALTY,EQ,7.85,7.95,8.2,7.55,7.65,7.7,7.84,285558,2239963.1,1687,228436,80.0, 
01-Aug-2019,DBREALTY,EQ,7.85,8.15,8.15,7.55,7.95,7.85,7.8,264044,2059771.7,951,165790,62.79, 
31-Jul-2019,DBREALTY,EQ,8.2,8.0,8.0,7.8,7.95,7.85,7.82,311997,2439922.8,443,209713,67.22, 
30-Jul-2019,DBREALTY,EQ,8.55,8.4,8.4,8.15,8.15,8.2,8.19,397774,3257221.55,556,211613,53.2, 
29-Jul-2019,DBREALTY,EQ,8.95,9.2,9.2,8.55,8.55,8.55,8.6,390900,3362704.45,656,198921,50.89, 
26-Jul-2019,DBREALTY,EQ,9.05,9.15,9.2,8.9,8.9,8.95,9.03,133118,1202461.3,510,91490,68.73, 
25-Jul-2019,DBREALTY,EQ,9.25,9.05,9.3,9.0,9.05,9.05,9.15,370339,3387768.8,720,227539,61.44, 
24-Jul-2019,DBREALTY,EQ,9.35,9.45,9.45,8.95,9.1,9.25,9.1,585348,5328553.15,1497,381364,65.15, 
23-Jul-2019,DBREALTY,EQ,9.05,9.15,9.5,9.0,9.35,9.35,9.36,282270,2643273.7,808,141864,50.26, 
