Date,RELIANCE_Open,RELIANCE_High,RELIANCE_Low,RELIANCE_Close,RELIANCE_Adj Close,RELIANCE_Volume,RELIANCE_Dividends,RELIANCE_Stock Splits
2000-05-31,54.308876037597656,55.2062873840332,52.93181228637695,53.21031951904297,41.69392776489258,54625965,0.0,0.0
2000-06-01,52.93181228637695,53.519771575927734,52.011192321777344,52.48310852050781,41.12411880493164,34780062,0.0,0.0
2000-06-02,53.071067810058594,53.535247802734375,51.69400405883789,52.212337493896484,40.91194534301758,37785501,0.0,0.0
2000-06-05,52.25101852416992,54.44039535522461,52.04987335205078,52.48310852050781,41.12411880493164,70082118,0.0,0.0
2000-06-06,52.29743576049805,53.04785919189453,52.003456115722656,52.42121887207031,41.07561111450195,25330702,0.0,0.0
2000-06-07,52.59141540527344,53.28768539428711,52.02666473388672,52.28969955444336,40.972572326660156,24249864,0.0,0.0
2000-06-08,52.59141540527344,53.38051986694336,52.336116790771484,52.738407135009766,41.32416534423828,29732906,0.0,0.0
2000-06-09,52.9008674621582,54.5719108581543,52.45989990234375,52.79256057739258,41.36659240722656,79452454,0.0,0.0
2000-06-12,52.978233337402344,53.488826751708984,52.382537841796875,52.51405334472656,41.148353576660156,26640946,0.0,0.0
2000-06-13,52.45216369628906,53.60487365722656,52.150447845458984,52.37480163574219,41.03924560546875,44187341,0.0,0.0
2000-06-14,53.61260986328125,53.61260986328125,52.003456115722656,52.19686508178711,40.89982986450195,28979213,0.0,0.0
2000-06-15,52.76161575317383,52.76161575317383,50.672813415527344,51.28398132324219,40.184505462646484,39276122,0.0,0.0
2000-06-16,50.9900016784668,51.96477508544922,50.90489959716797,51.40776062011719,40.281497955322266,29463604,0.0,0.0
2000-06-19,51.63985061645508,51.98798370361328,51.090572357177734,51.26850891113281,40.17239761352539,20053533,0.0,0.0
2000-06-20,51.60116958618164,51.678531646728516,50.83527374267578,51.10604476928711,40.04508590698242,26810168,0.0,0.0
2000-06-21,51.678531646728516,51.678531646728516,50.788856506347656,50.92810821533203,39.90566635131836,13386742,0.0,0.0
2000-06-22,51.1137809753418,54.12320327758789,50.01522445678711,53.38051986694336,41.82729721069336,123720150,0.0,0.0
2000-06-23,53.550716400146484,54.873626708984375,51.83325958251953,52.25875473022461,40.94831466674805,103392887,0.0,0.0
2000-06-26,51.83325958251953,51.92609405517578,50.788856506347656,51.23756408691406,40.14814376831055,22394715,0.0,0.0
2000-06-27,51.26850891113281,52.59141540527344,51.07509994506836,51.75589370727539,40.55428695678711,49353042,0.0,0.0
2000-06-28,51.83325958251953,52.13497543334961,51.446441650390625,51.63985061645508,40.46335983276367,11276219,0.0,0.0
2000-06-29,51.887413024902344,53.488826751708984,51.817787170410156,52.95502471923828,41.493892669677734,49235492,0.0,0.0
2000-06-30,53.225791931152344,53.334102630615234,51.98798370361328,52.73067092895508,41.318092346191406,41011640,0.0,0.0
2000-07-03,52.29743576049805,54.455867767333984,52.29743576049805,53.8679084777832,42.20919418334961,63681797,0.0,0.0
2000-07-04,53.93753433227539,54.09225845336914,53.23352813720703,53.44240951538086,41.87578582763672,34776081,0.0,0.0
2000-07-05,53.99942398071289,55.75556564331055,53.628082275390625,54.7962646484375,42.93663024902344,87640747,0.0,0.0
2000-07-06,54.308876037597656,56.459571838378906,54.15414810180664,56.06501770019531,43.9307861328125,92609170,0.0,0.0
2000-07-07,56.382205963134766,56.614295959472656,55.701412200927734,55.887081146240234,43.79136657714844,51505270,0.0,0.0
2000-07-10,56.16558837890625,57.40340042114258,55.492530822753906,57.01658248901367,44.676395416259766,60875833,0.0,0.0
2000-07-11,57.23320007324219,58.4400634765625,56.714866638183594,58.16929244995117,45.57963562011719,78466835,0.0,0.0
2000-07-12,57.88304901123047,58.13834762573242,56.9392204284668,57.25640869140625,44.864322662353516,32654403,0.0,0.0
2000-07-13,57.37245559692383,57.836631774902344,56.16558837890625,56.591087341308594,44.34299850463867,38426343,0.0,0.0
2000-07-14,56.66844940185547,57.31829833984375,55.639522552490234,55.887081146240234,43.79136657714844,41386508,0.0,0.0
2000-07-17,56.15011978149414,56.459571838378906,55.31459426879883,56.21200942993164,44.045963287353516,39756325,0.0,0.0
2000-07-18,55.933502197265625,56.16558837890625,55.12892532348633,55.41516876220703,43.42158126831055,24046155,0.0,0.0
2000-07-19,55.469322204589844,56.088226318359375,54.54096603393555,54.78852844238281,42.930572509765625,27002908,0.0,0.0
2000-07-20,54.60285568237305,55.825191497802734,53.689971923828125,55.33007049560547,43.35490417480469,57529714,0.0,0.0
2000-07-21,55.23723220825195,55.23723220825195,52.95502471923828,53.21031951904297,41.69392776489258,66342633,0.0,0.0
2000-07-24,52.769351959228516,52.769351959228516,50.15447998046875,50.51808547973633,39.58437728881836,38884488,0.0,0.0
2000-07-25,49.906917572021484,52.05760955810547,49.543312072753906,51.66305923461914,40.48155212402344,42688021,0.0,0.0
2000-07-26,52.45216369628906,52.45216369628906,50.13127136230469,50.37883377075195,39.47526550292969,25082250,0.0,0.0
2000-07-27,50.44072341918945,54.277931213378906,49.8372917175293,53.23352813720703,41.71210861206055,55675794,0.0,0.0
2000-07-28,53.84469985961914,54.15414810180664,52.48310852050781,52.676517486572266,41.275657653808594,38682538,0.0,0.0
2000-07-31,52.29743576049805,52.74614334106445,51.910621643066406,52.11176681518555,40.8331413269043,12968286,0.0,0.0
2000-08-01,51.98798370361328,52.9008674621582,51.92609405517578,52.37480163574219,41.03924560546875,24125696,0.0,0.0
2000-08-02,52.2046012878418,52.56047058105469,51.98798370361328,52.45216369628906,41.09986114501953,9412423,0.0,0.0
2000-08-03,52.57594299316406,53.187110900878906,52.034400939941406,52.243282318115234,40.936195373535156,21545647,0.0,0.0
2000-08-04,52.37480163574219,52.413482666015625,50.92810821533203,51.07509994506836,40.02083969116211,21145379,0.0,0.0
2000-08-07,50.90489959716797,51.36907958984375,50.15447998046875,51.09830856323242,40.039024353027344,15971987,0.0,0.0
2000-08-08,51.31492614746094,51.57796096801758,50.98226547241211,51.19114685058594,40.11176681518555,14558586,0.0,0.0
2000-08-09,51.523807525634766,52.29743576049805,51.23756408691406,51.63211441040039,40.45730209350586,15479064,0.0,0.0
2000-08-10,51.36907958984375,51.949302673339844,50.77338409423828,50.9900016784668,39.954158782958984,10987386,0.0,0.0
2000-08-11,50.98226547241211,51.36907958984375,50.703758239746094,50.94358444213867,39.91778564453125,12610712,0.0,0.0
2000-08-14,50.90489959716797,51.34587097167969,49.86823654174805,50.95905685424805,39.92991638183594,17141782,0.0,0.0
2000-08-15,50.95905685424805,50.95905685424805,50.95905685424805,50.95905685424805,39.92991638183594,0,0.0,0.0
2000-08-16,51.353607177734375,52.73067092895508,51.09830856323242,52.2046012878418,40.9058837890625,31149803,0.0,0.0
2000-08-17,52.45216369628906,53.44240951538086,51.910621643066406,52.25875473022461,40.94831466674805,39757992,0.0,0.0
2000-08-18,52.150447845458984,52.58367919921875,51.93383026123047,52.13497543334961,40.85132598876953,11853252,0.0,0.0
2000-08-21,52.01892852783203,52.43669128417969,51.848731994628906,52.065345764160156,40.7967643737793,9360408,0.0,0.0
2000-08-22,52.37480163574219,52.95502471923828,52.09629440307617,52.34385299682617,41.01499938964844,18410146,0.0,0.0
2000-08-23,52.86992263793945,53.535247802734375,52.382537841796875,52.537261962890625,41.16654586791992,35053972,0.0,0.0
2000-08-24,52.45216369628906,52.72293472290039,51.678531646728516,51.92609405517578,40.68766403198242,21329032,0.0,0.0
2000-08-25,52.065345764160156,52.35932540893555,51.25303649902344,51.616641998291016,40.44518280029297,10697959,0.0,0.0
2000-08-28,51.60116958618164,51.83325958251953,51.30718994140625,51.4000244140625,40.27544403076172,7696288,0.0,0.0
2000-08-29,51.260772705078125,51.75589370727539,50.95132064819336,51.121517181396484,40.057212829589844,13992761,0.0,0.0
2000-08-30,51.794578552246094,52.42121887207031,51.30718994140625,52.12723922729492,40.845272064208984,19816398,0.0,0.0
2000-08-31,52.37480163574219,52.73067092895508,51.84099578857422,52.07308578491211,40.802825927734375,17714510,0.0,0.0
2000-09-01,52.07308578491211,52.07308578491211,52.07308578491211,52.07308578491211,40.802825927734375,0,0.0,0.0
2000-09-04,52.43669128417969,55.198551177978516,52.336116790771484,54.75758361816406,42.90632247924805,50900906,0.0,0.0
2000-09-05,55.23723220825195,55.639522552490234,54.50228500366211,55.043827056884766,43.130615234375,23488402,0.0,0.0
2000-09-06,55.0825080871582,56.614295959472656,54.46360397338867,56.258426666259766,44.08232879638672,63211236,0.0,0.0
2000-09-07,55.87934875488281,57.3879280090332,55.71688461303711,55.98765563964844,43.870174407958984,48790241,0.0,0.0
2000-09-08,56.0108642578125,58.02230453491211,55.86387252807617,57.3879280090332,44.96737289428711,38496874,0.0,0.0
2000-09-11,57.99135971069336,59.8790168762207,57.88304901123047,59.283321380615234,46.452545166015625,45598725,0.0,0.0
2000-09-12,59.56956481933594,60.312252044677734,58.981605529785156,59.32973861694336,46.48891067504883,27993820,0.0,0.0
2000-09-13,59.716556549072266,59.716556549072266,57.55812454223633,58.099666595458984,45.52507019042969,38251770,0.0,0.0
2000-09-14,58.18476486206055,58.896507263183594,57.66643524169922,58.130611419677734,45.549320220947266,27142859,0.0,0.0
2000-09-15,58.17702865600586,58.35496520996094,56.18880081176758,56.622032165527344,44.367252349853516,24551946,0.0,0.0
2000-09-18,56.16558837890625,56.16558837890625,53.094276428222656,53.566192626953125,41.97278594970703,33873654,0.0,0.0
2000-09-19,53.25674057006836,54.455867767333984,51.678531646728516,52.23554611206055,40.93013381958008,31450567,0.0,0.0
2000-09-20,52.800296783447266,54.27019500732422,52.23554611206055,53.767333984375,42.13039016723633,24745287,0.0,0.0
2000-09-21,53.8292236328125,54.15414810180664,52.97049331665039,53.8292236328125,42.178897857666016,22323744,0.0,0.0
2000-09-22,53.689971923828125,53.689971923828125,51.980247497558594,52.35158920288086,41.021060943603516,27224002,0.0,0.0
2000-09-25,52.924076080322266,53.535247802734375,52.29743576049805,52.90860366821289,41.45751953125,22404881,0.0,0.0
2000-09-26,53.225791931152344,53.225791931152344,52.305171966552734,52.80803298950195,41.37871551513672,18465314,0.0,0.0
2000-09-27,52.769351959228516,54.88136291503906,51.740421295166016,54.4481315612793,42.66384506225586,42747953,0.0,0.0
2000-09-28,54.92778015136719,54.92778015136719,53.14842987060547,53.47335433959961,41.9000358581543,31826547,0.0,0.0
2000-09-29,53.813751220703125,54.13867950439453,52.769351959228516,52.99370574951172,41.524208068847656,17536357,0.0,0.0
2000-10-02,52.99370574951172,52.99370574951172,52.99370574951172,52.99370574951172,41.524208068847656,0,0.0,0.0
2000-10-03,52.6146240234375,53.457881927490234,52.336116790771484,53.094276428222656,41.60301208496094,19365124,0.0,0.0
2000-10-04,53.535247802734375,53.922061920166016,53.21031951904297,53.63581848144531,42.02734375,11730260,0.0,0.0
2000-10-05,53.40372848510742,53.73638916015625,52.40574645996094,52.630096435546875,41.239288330078125,11097865,0.0,0.0
2000-10-06,52.305171966552734,52.88539505004883,52.07308578491211,52.66877746582031,41.269596099853516,13474626,0.0,0.0
2000-10-09,52.76161575317383,53.61260986328125,52.45989990234375,52.676517486572266,41.275657653808594,15937739,0.0,0.0
2000-10-10,52.769351959228516,52.8389778137207,51.585697174072266,51.86420440673828,40.63916015625,13848357,0.0,0.0
2000-10-11,51.523807525634766,51.740421295166016,50.68828582763672,51.10604476928711,40.04508590698242,12546690,0.0,0.0
2000-10-12,50.672813415527344,51.75589370727539,49.906917572021484,50.64960479736328,39.687435150146484,31881405,0.0,0.0
2000-10-13,50.324676513671875,50.324676513671875,47.206947326660156,49.249332427978516,38.59022521972656,24689867,0.0,0.0
2000-10-16,49.667091369628906,51.740421295166016,47.23015594482422,48.01152038574219,37.62032699584961,31406165,0.0,0.0
2000-10-17,47.214683532714844,48.2281379699707,45.992347717285156,46.71955871582031,36.60797882080078,37963551,0.0,0.0
2000-10-18,46.34048080444336,46.804656982421875,45.528167724609375,46.16254425048828,36.171512603759766,17522746,0.0,0.0
2000-10-19,45.9227180480957,47.71754455566406,44.406402587890625,46.90523147583008,36.75346374511719,32428346,0.0,0.0
2000-10-20,47.84906005859375,48.50664520263672,45.822147369384766,46.123863220214844,36.141204833984375,40684100,0.0,0.0
2000-10-23,46.10839080810547,46.10839080810547,43.841651916503906,44.22846984863281,34.656044006347656,22863304,0.0,0.0
2000-10-24,44.251678466796875,45.59779357910156,44.019588470458984,45.2883415222168,35.48651885986328,32262879,0.0,0.0
2000-10-25,45.48948669433594,47.82585144042969,45.38117980957031,47.19921112060547,36.983821868896484,35445366,0.0,0.0
2000-10-26,47.64791488647461,47.96510314941406,47.04448318481445,47.276573181152344,37.04444122314453,8735685,0.0,0.0
2000-10-27,47.49319076538086,47.73301315307617,46.43331527709961,46.87428665161133,36.729217529296875,22488403,0.0,0.0
2000-10-30,47.114112854003906,47.87226867675781,46.43331527709961,46.57257080078125,36.49280548095703,18891248,0.0,0.0
2000-10-31,46.42557907104492,46.99806594848633,45.53590393066406,46.75050354003906,36.63222885131836,19618326,0.0,0.0
2000-11-01,48.034732818603516,48.398338317871094,47.12184524536133,47.740753173828125,37.40815353393555,33449647,0.0,0.0
2000-11-02,47.79490661621094,49.20291519165039,47.79490661621094,48.8470458984375,38.2750129699707,34547024,0.0,0.0
2000-11-03,49.26480484008789,49.62841033935547,48.70779037475586,48.83930587768555,38.268951416015625,27048919,0.0,0.0
2000-11-06,49.04045104980469,49.49689483642578,48.27455520629883,48.38286590576172,37.91129684448242,25774473,0.0,0.0
2000-11-07,47.988311767578125,48.77741622924805,47.988311767578125,48.460227966308594,37.9719123840332,16787686,0.0,0.0
2000-11-08,49.00177001953125,49.88370895385742,48.73873519897461,49.27254104614258,38.60841369628906,36326556,0.0,0.0
2000-11-09,49.12554931640625,49.93012619018555,48.89345932006836,49.3808479309082,38.69327926635742,24601239,0.0,0.0
2000-11-10,49.27254104614258,49.47368240356445,48.0037841796875,48.14303970336914,37.72336959838867,22722190,0.0,0.0
2000-11-13,47.97283935546875,47.97283935546875,46.59577941894531,46.7891845703125,36.662532806396484,15082111,0.0,0.0
2000-11-14,46.73503112792969,48.25908279418945,46.73503112792969,48.127567291259766,37.71125030517578,23764438,0.0,0.0
2000-11-15,48.88572311401367,49.110076904296875,47.98057556152344,48.44475555419922,37.95978546142578,19781582,0.0,0.0
2000-11-16,48.73873519897461,48.80062484741211,47.864532470703125,48.220401763916016,37.78399658203125,21065638,0.0,0.0
2000-11-17,48.11983108520508,48.189456939697266,47.57828903198242,48.096622467041016,37.68700408935547,21922558,0.0,0.0
2000-11-20,48.05020523071289,48.367393493652344,47.818115234375,47.99605178833008,37.60818862915039,10856730,0.0,0.0
2000-11-21,48.390602111816406,48.390602111816406,47.5937614440918,47.82585144042969,37.47483444213867,24245818,0.0,0.0
2000-11-22,47.96510314941406,48.19719314575195,47.5937614440918,47.67885971069336,37.35966110229492,7411113,0.0,0.0
2000-11-23,47.50092697143555,48.35192108154297,47.23015594482422,48.14303970336914,37.72336959838867,16483956,0.0,0.0
2000-11-24,48.35192108154297,49.03271484375,48.27455520629883,48.483436584472656,37.99009323120117,21784579,0.0,0.0
2000-11-27,48.584007263183594,49.49689483642578,48.50664520263672,49.311222076416016,38.63873291015625,19903914,0.0,0.0
2000-11-28,49.50463104248047,51.09830856323242,49.08686828613281,50.98226547241211,39.94810485839844,43729661,0.0,0.0
2000-11-29,50.75017547607422,51.43096923828125,50.13127136230469,50.62639236450195,39.669246673583984,33517955,0.0,0.0
2000-11-30,50.5954475402832,51.09830856323242,50.36336135864258,50.77338409423828,39.784420013427734,20244361,0.0,0.0
2000-12-01,50.5954475402832,51.09830856323242,50.20863342285156,50.765647888183594,39.77836227416992,23417451,0.0,0.0
2000-12-04,50.889427185058594,51.89514923095703,50.889427185058594,51.4619140625,40.323936462402344,31745811,0.0,0.0
2000-12-05,51.75589370727539,52.57594299316406,51.72494888305664,52.40574645996094,41.06349563598633,24415873,0.0,0.0
2000-12-06,53.334102630615234,53.334102630615234,52.08081817626953,52.181392669677734,40.887699127197266,20176370,0.0,0.0
2000-12-07,52.04987335205078,52.661041259765625,51.949302673339844,52.22780990600586,40.924072265625,14086701,0.0,0.0
2000-12-08,52.29743576049805,52.9008674621582,52.16592025756836,52.51405334472656,41.148353576660156,27549429,0.0,0.0
2000-12-11,52.74614334106445,53.68223571777344,52.60688781738281,53.52750778198242,41.94247055053711,39190021,0.0,0.0
2000-12-12,53.689971923828125,53.720916748046875,53.14842987060547,53.27220916748047,41.742435455322266,15382629,0.0,0.0
2000-12-13,53.535247802734375,54.08452224731445,53.28768539428711,53.751861572265625,42.11827850341797,26336072,0.0,0.0
2000-12-14,53.8292236328125,54.58738327026367,53.38051986694336,53.5816650390625,41.98490524291992,40825007,0.0,0.0
2000-12-15,53.38051986694336,53.38051986694336,52.034400939941406,52.28969955444336,40.972572326660156,25940644,0.0,0.0
2000-12-18,51.83325958251953,53.05559539794922,51.06736373901367,52.80803298950195,41.37871551513672,24617662,0.0,0.0
2000-12-19,53.10974884033203,53.31863021850586,52.31290817260742,52.51405334472656,41.148353576660156,22755779,0.0,0.0
2000-12-20,53.38051986694336,53.38051986694336,52.2046012878418,52.893131256103516,41.445404052734375,13533931,0.0,0.0
2000-12-21,52.62236022949219,53.37278366088867,52.07308578491211,52.9627571105957,41.49995040893555,27446893,0.0,0.0
2000-12-22,53.303157806396484,53.689971923828125,52.181392669677734,52.3283805847168,41.002872467041016,23000760,0.0,0.0
2000-12-25,52.3283805847168,52.3283805847168,52.3283805847168,52.3283805847168,41.002872467041016,0,0.0,0.0
2000-12-26,52.150447845458984,52.9008674621582,50.525821685791016,50.75017547607422,39.7662353515625,24655005,0.0,0.0
2000-12-27,50.44072341918945,51.83325958251953,50.13127136230469,51.53154373168945,40.37849426269531,25901957,0.0,0.0
2000-12-28,51.95703887939453,52.63783264160156,51.492862701416016,52.42121887207031,41.07561111450195,26127096,0.0,0.0
2000-12-29,52.367061614990234,52.7151985168457,52.150447845458984,52.444427490234375,41.093807220458984,17362708,0.0,0.0
2001-01-01,52.60688781738281,53.17163848876953,52.45216369628906,52.87765884399414,41.433265686035156,19442331,0.0,0.0
2001-01-02,52.661041259765625,55.54668426513672,52.64556884765625,54.81947326660156,42.95481491088867,42810928,0.0,0.0
2001-01-03,54.92778015136719,55.964447021484375,54.61832809448242,55.70914840698242,43.65193557739258,57159622,0.0,0.0
2001-01-04,55.562156677246094,56.76902389526367,55.11345291137695,55.36101531982422,43.379154205322266,38666386,0.0,0.0
2001-01-05,55.15987014770508,56.7535514831543,55.15987014770508,56.36673355102539,44.167198181152344,48215173,0.0,0.0
2001-01-08,56.088226318359375,56.854122161865234,55.27591323852539,55.732357025146484,43.670127868652344,44224788,0.0,0.0
2001-01-09,55.608577728271484,55.97991943359375,55.25270462036133,55.38422393798828,43.397342681884766,29172070,0.0,0.0
2001-01-10,55.47705841064453,55.92576599121094,54.02263259887695,54.41718673706055,42.639591217041016,30575175,0.0,0.0
2001-01-11,54.54096603393555,55.28364944458008,54.308876037597656,55.05156326293945,43.13666915893555,26309541,0.0,0.0
2001-01-12,55.229496002197266,55.45384979248047,54.77305603027344,54.858154296875,42.9851188659668,15527905,0.0,0.0
2001-01-15,54.780792236328125,55.15987014770508,54.46360397338867,55.01287841796875,43.106361389160156,12782448,0.0,0.0
2001-01-16,55.01287841796875,57.31056213378906,55.01287841796875,57.0011100769043,44.66427230834961,67196704,0.0,0.0
2001-01-17,57.41887283325195,57.473026275634766,55.89481735229492,56.01860046386719,43.894405364990234,26913441,0.0,0.0
2001-01-18,56.16558837890625,56.707130432128906,55.91029357910156,56.43635940551758,44.22175979614258,17645699,0.0,0.0
2001-01-19,56.490516662597656,57.836631774902344,56.490516662597656,57.10942077636719,44.7491455078125,42422507,0.0,0.0
2001-01-22,57.09394836425781,58.161556243896484,56.95469284057617,57.944942474365234,45.40383529663086,49039029,0.0,0.0
2001-01-23,57.98362350463867,59.453521728515625,57.98362350463867,59.051231384277344,46.27067947387695,53475157,0.0,0.0
2001-01-24,59.47673034667969,59.49220275878906,58.563846588134766,58.85009002685547,46.113075256347656,35295295,0.0,0.0
2001-01-25,59.02802276611328,59.33747482299805,58.27760314941406,59.05896759033203,46.276756286621094,29017487,0.0,0.0
2001-01-26,59.05896759033203,59.05896759033203,59.05896759033203,59.05896759033203,46.276756286621094,0,0.0,0.0
2001-01-29,58.795936584472656,58.795936584472656,55.856136322021484,58.43232727050781,45.78573989868164,32795058,0.0,0.0
2001-01-30,58.57158279418945,60.497920989990234,58.57158279418945,60.28904342651367,47.2406005859375,67947747,0.0,0.0
2001-01-31,62.66408920288086,62.66408920288086,58.950660705566406,59.50767517089844,46.62834167480469,38132921,0.0,0.0
2001-02-01,59.33747482299805,60.12657928466797,57.66643524169922,59.747501373291016,46.816261291503906,82349366,0.0,0.0
2001-02-02,59.49220275878906,61.256080627441406,59.4071044921875,61.03946304321289,47.8286018371582,65464708,0.0,0.0
2001-02-05,60.822845458984375,61.96781921386719,60.38187789916992,61.758941650390625,48.392364501953125,68962152,0.0,0.0
2001-02-06,61.89045715332031,62.27727127075195,61.31023406982422,61.557796478271484,48.23476028442383,39092901,0.0,0.0
2001-02-07,61.21739959716797,61.57326889038086,60.65264892578125,60.87700271606445,47.70130920410156,23506544,0.0,0.0
2001-02-08,60.52886962890625,61.495906829833984,60.42055892944336,61.263816833496094,48.00439453125,30915221,0.0,0.0
2001-02-09,61.42627716064453,62.19990921020508,61.00078201293945,61.72026062011719,48.36204528808594,45047590,0.0,0.0
2001-02-12,61.31023406982422,62.880706787109375,61.1555061340332,61.975555419921875,48.562095642089844,42586286,0.0,0.0
2001-02-13,62.19990921020508,63.7317008972168,61.50364303588867,63.44545364379883,49.713863372802734,55148262,0.0,0.0
2001-02-14,64.18814086914062,64.58269500732422,63.36809158325195,64.29644775390625,50.380672454833984,57887223,0.0,0.0
2001-02-15,64.21134948730469,65.82050323486328,63.90189743041992,65.40274047851562,51.24753189086914,95050871,0.0,0.0
2001-02-16,65.58840942382812,66.43167114257812,64.98497772216797,65.36405944824219,51.21722412109375,81979234,0.0,0.0
2001-02-19,65.44915771484375,66.07579803466797,64.75289154052734,65.8127670288086,51.56881332397461,41141631,0.0,0.0
2001-02-20,65.6038818359375,65.9984359741211,65.13970947265625,65.418212890625,51.2596435546875,46248712,0.0,0.0
2001-02-21,65.45689392089844,65.73540496826172,63.76264572143555,64.07209777832031,50.20488357543945,50993799,0.0,0.0
2001-02-22,63.90189743041992,64.83025360107422,63.22110366821289,64.15719604492188,50.27156066894531,50329509,0.0,0.0
2001-02-23,64.21908569335938,65.07781219482422,63.37582778930664,63.63886260986328,49.865413665771484,49943194,0.0,0.0
2001-02-26,63.46866226196289,63.88642501831055,62.39331817626953,62.85749435424805,49.25316619873047,40210405,0.0,0.0
2001-02-27,63.0509033203125,63.32167434692383,61.47269821166992,62.21538162231445,48.75001907348633,36261764,0.0,0.0
2001-02-28,62.19990921020508,64.98497772216797,61.991031646728516,64.07209777832031,50.20488357543945,71413412,0.0,0.0
2001-03-01,64.36607360839844,69.00785827636719,64.36607360839844,67.80099487304688,53.12673568725586,103004136,0.0,0.0
2001-03-02,68.07950592041016,69.781494140625,64.23455810546875,64.8457260131836,50.81106948852539,86709799,0.0,0.0
2001-03-05,65.06234741210938,65.75861358642578,62.27727127075195,63.22883987426758,49.54412841796875,61010290,0.0,0.0
2001-03-06,63.22883987426758,63.22883987426758,63.22883987426758,63.22883987426758,49.54412841796875,0,0.0,0.0
2001-03-07,63.747169494628906,65.71219635009766,61.6738395690918,63.747169494628906,49.95027160644531,48763594,0.0,0.0
2001-03-08,63.97152328491211,65.00818634033203,63.29072952270508,63.96378707885742,50.12001419067383,28634714,0.0,0.0
2001-03-09,63.60791778564453,63.60791778564453,61.681575775146484,63.360355377197266,49.647186279296875,25377081,0.0,0.0
2001-03-12,63.298465728759766,63.747169494628906,62.19990921020508,63.128265380859375,49.465328216552734,23726914,0.0,0.0
2001-03-13,62.052921295166016,64.75289154052734,58.08419418334961,60.049217224121094,47.05268096923828,34027849,0.0,0.0
2001-03-14,60.18846893310547,62.648616790771484,59.5927734375,61.79762268066406,48.422672271728516,21796258,0.0,0.0
2001-03-15,60.807376861572266,62.114810943603516,60.049217224121094,61.464962005615234,48.16200637817383,16055838,0.0,0.0
2001-03-16,60.962100982666016,61.7744140625,58.656681060791016,59.41484069824219,46.55560302734375,20703081,0.0,0.0
2001-03-19,58.950660705566406,60.03374481201172,58.11513900756836,59.1827507019043,46.37373733520508,14598747,0.0,0.0
2001-03-20,59.41484069824219,59.5308837890625,57.32603454589844,57.767005920410156,45.26441192626953,11775417,0.0,0.0
2001-03-21,58.25439453125,62.39331817626953,56.51372528076172,62.09160232543945,48.65302658081055,21470211,0.0,0.0
2001-03-22,62.71824264526367,63.25204849243164,60.497920989990234,60.869266510009766,47.69525146484375,18537442,0.0,0.0
2001-03-23,60.962100982666016,61.991031646728516,57.913997650146484,58.7263069152832,46.01609420776367,22901287,0.0,0.0
2001-03-26,58.795936584472656,59.8171272277832,58.1925048828125,59.44578552246094,46.57984924316406,11450378,0.0,0.0
2001-03-27,59.26011276245117,61.023990631103516,59.05896759033203,60.45150375366211,47.36789321899414,18974491,0.0,0.0
2001-03-28,61.116825103759766,62.66408920288086,60.900211334228516,62.19990921020508,48.73789596557617,17239872,0.0,0.0
2001-03-29,62.083866119384766,62.79560470581055,60.962100982666016,61.34117889404297,48.06501770019531,24644044,0.0,0.0
2001-03-30,60.97757339477539,61.379859924316406,59.82486343383789,60.27356719970703,47.22847366333008,15875616,0.0,0.0
2001-04-02,59.80165481567383,60.931156158447266,57.95267868041992,60.50565719604492,47.41033935546875,18030753,0.0,0.0
2001-04-03,60.343196868896484,61.116825103759766,59.72429275512695,60.47471237182617,47.38608932495117,9938830,0.0,0.0
2001-04-04,58.81914520263672,59.987327575683594,58.52516555786133,59.27558517456055,46.44647979736328,9381976,0.0,0.0
2001-04-05,59.27558517456055,59.27558517456055,59.27558517456055,59.27558517456055,46.44647979736328,0,0.0,0.0
2001-04-06,59.26011276245117,60.79963684082031,58.950660705566406,59.221431732177734,46.404052734375,7544167,0.0,0.0
2001-04-09,58.826881408691406,59.3684196472168,54.42491912841797,55.27591323852539,43.312469482421875,31620971,0.0,0.0
2001-04-10,54.95872497558594,54.95872497558594,50.48714065551758,50.84300994873047,39.8389778137207,23619705,0.0,0.0
2001-04-11,51.059627532958984,52.22780990600586,47.446773529052734,50.169952392578125,39.31159973144531,36725183,0.0,0.0
2001-04-12,49.20291519165039,49.20291519165039,45.19550704956055,46.00782012939453,36.0502815246582,42009551,0.0,0.0
2001-04-13,46.00782012939453,46.00782012939453,46.00782012939453,46.00782012939453,36.0502815246582,0,0.0,0.0
2001-04-16,45.27286911010742,48.429283142089844,44.870582580566406,47.67885971069336,37.35966110229492,29141170,0.0,0.0
2001-04-17,47.50092697143555,49.79087448120117,47.34619903564453,48.76968002319336,38.21438217163086,25542263,0.0,0.0
2001-04-18,48.584007263183594,51.04415512084961,46.882022857666016,50.62639236450195,39.669246673583984,42489987,0.0,0.0
2001-04-19,51.0518913269043,58.57931900024414,51.0518913269043,57.209991455078125,44.82795333862305,68751703,0.0,0.0
2001-04-20,57.23320007324219,58.006832122802734,54.6338005065918,55.523475646972656,43.506446838378906,37236706,0.0,0.0
2001-04-23,54.92778015136719,56.227481842041016,54.27019500732422,54.78852844238281,42.930572509765625,21045460,0.0,0.0
2001-04-24,54.339820861816406,54.61832809448242,53.303157806396484,54.06904983520508,42.36680221557617,17229809,0.0,0.0
2001-04-25,54.15414810180664,56.16558837890625,53.84469985961914,55.492530822753906,43.482200622558594,32062137,0.0,0.0
